name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
			NetIncomeContinuousOperations,"740,000,000","211,000,000","13,600,000","223,700,000","273,500,000","286,200,000","93,300,000","133,300,000","38,400,000","30,000,000","130,400,000","121,600,000","142,400,000","174,300,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","140,700,000","158,900,000","180,175,000","130,382,000","130,039,000","164,832,000","76,256,000","164,948,000","139,189,000","135,747,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","48,605,000","53,059,000","47,320,000","46,654,000","58,534,000","45,796,000","29,436,000","42,953,000","55,392,000","63,359,000","61,946,000","62,702,000","33,941,000","29,171,000","44,089,000","56,860,000","39,609,000","48,780,000","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","16,017,000","25,997,000","28,016,000","32,341,000","24,422,000","18,615,000","11,947,000","12,314,000","10,580,000","7,772,000","3,934,000","4,459,000","-8,271,000","500,000","102,000","53,000","-3,443,000","-4,049,000"
			NetIncomeDiscontinuousOperations,"-15,000,000","-1,000,000",,,,,"-81,300,000","0","0","0","-32,900,000","-229,200,000","-3,400,000","-25,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-1,901,000","0","0","0","-17,887,000","0","0","-15,098,000","-3,546,000","5,900,000","-14,977,000","-13,383,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-542,000",,"0",,"-615,000",,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,"0","-1,800,000","-5,960,000","-1,952,000","1,298,000","-2,273,000","-9,044,000","-706,000","-1,745,000","1,648,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,440,000",,,"1,800,000",,
	OtherunderPreferredStockDividend,,,,,,,"0","0",,,,,,,,,,,,,"0",,"0",,"67,600,000","15,900,000","29,831,000","0","0","15,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,000"
AverageDilutionEarnings,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"725,000,000","210,000,000","17,600,000","223,700,000","273,500,000","286,200,000","12,000,000","133,300,000","38,400,000","30,000,000","97,500,000","-107,600,000","139,000,000","149,100,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","73,100,000","141,200,000","144,384,000","128,430,000","131,337,000","147,365,000","52,437,000","164,242,000","137,444,000","137,395,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","46,704,000","53,059,000","47,320,000","46,654,000","40,647,000","45,796,000","29,436,000","27,855,000","51,846,000","69,259,000","46,969,000","49,319,000","33,941,000","29,171,000","44,089,000","56,860,000","39,609,000","48,780,000","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","16,017,000","25,997,000","28,016,000","32,341,000","24,422,000","18,615,000","11,947,000","12,314,000","10,580,000","7,772,000","3,392,000","4,459,000","-9,711,000","500,000","-513,000","-1,747,000","-5,243,000","-5,849,000"
BasicEPS,,"4.22",,"4.5","5.5","5.76","0.25","2.79","0.81","0.63","2.73","-2.22","2.69","2.81","5.28","5.41","3.94","2.96","4.91","4.21","2.48","2.6","0.18","3.56","1.24","2.36","2.33","2.09","2.12","2.34","0.87","2.84","2.54","2.59","2.4","2.73","2.37","2.59","1.68","2.39","2.07","2.3","1.32","1.86","1.35","1.69","0.9","1.01","0.89","0.89","0.78","0.87","0.52","0.46",,"1.03","0.61","0.63",,"0.37","0.56","0.72",,"0.61","0.56","0.7",,"0.43","0.42","0.45",,"0.32","0.35","0.4",,"0.23","0.15","0.16",,"0.1","0.05","0.06",,"0.01","-0.04","-0.04",,"-0.12"
DilutedEPS,,"4.2",,"4.47","5.47","5.74","0.25","2.79","0.81","0.63","2.73","-2.22","2.64","2.8","5.25","5.39","3.93","2.95","4.88","4.2","2.47","2.58","0.18","3.55","1.24","2.35","2.31","2.08","2.11","2.32","0.86","2.74","2.19","2.08","1.79","2.01","1.71","1.92","1.27","1.84","1.63","1.86","1.12","1.6","1.19","1.56","0.84","0.96","0.83","0.84","0.73","0.83","0.51","0.45",,"0.99","0.6","0.61",,"0.36","0.55","0.7",,"0.6","0.55","0.69",,"0.42","0.4","0.43",,"0.31","0.33","0.39",,"0.23","0.15","0.16",,"0.1","0.04","0.06",,"0.01","-0.04","-0.04",,"-0.12"
BasicAverageShares,,"49,900,000",,"49,800,000","49,700,000","49,700,000","48,300,000","47,700,000","47,600,000","47,600,000","47,100,000","48,800,000","51,300,000","53,000,000","54,000,000","54,800,000","55,200,000","55,400,000","55,300,000","55,400,000","55,600,000","56,400,000","57,600,000","58,300,000","58,800,000","59,800,000","61,100,000","61,400,000","61,900,000","63,100,000","60,500,000","57,700,000","54,200,000","53,000,000","49,200,000","48,700,000","49,100,000","49,800,000","49,800,000","49,900,000","50,200,000","50,100,000","49,900,000","50,600,000","51,100,000","51,100,000","51,900,000","52,600,000","53,200,000","52,400,000","52,200,000","52,800,000","56,900,000","61,148,000",,"67,442,000","76,619,000","78,536,000",,"78,201,000","78,160,000","79,016,000",,"79,612,000","80,074,000","80,065,000",,"82,755,000","82,750,000","82,329,000",,"81,387,000","80,711,000","80,143,000",,"79,227,000","77,761,000","74,866,000",,"74,557,000","74,045,000","73,996,000",,"73,826,000","52,892,000","47,568,000",,"47,534,000"
DilutedAverageShares,,"50,000,000",,"50,000,000","50,000,000","49,800,000","48,400,000","47,800,000","47,700,000","47,700,000","47,600,000","50,400,000","52,600,000","53,200,000","54,200,000","55,000,000","55,400,000","55,700,000","55,600,000","55,600,000","55,800,000","56,700,000","57,900,000","58,400,000","59,000,000","60,200,000","61,500,000","61,800,000","62,300,000","63,600,000","61,100,000","59,900,000","62,600,000","66,100,000","66,000,000","66,000,000","68,200,000","67,300,000","66,000,000","65,000,000","63,700,000","61,800,000","59,100,000","58,600,000","58,100,000","55,400,000","55,400,000","55,200,000","56,800,000","55,400,000","56,100,000","55,100,000","57,800,000","61,833,000",,"69,689,000","78,636,000","80,589,000",,"80,734,000","80,504,000","81,109,000",,"81,491,000","81,924,000","81,667,000",,"85,249,000","85,638,000","85,713,000",,"84,703,000","84,254,000","83,188,000",,"82,352,000","80,204,000","76,463,000",,"76,416,000","76,827,000","76,607,000",,"75,047,000","52,892,000","47,568,000",,"47,534,000"
TotalOperatingIncomeAsReported,,,,"382,800,000","473,300,000","503,100,000","258,800,000","291,000,000","174,700,000","164,000,000","309,000,000","304,200,000","337,300,000","356,900,000","574,200,000","522,000,000","420,300,000","377,800,000","462,700,000","478,900,000","351,400,000","352,400,000","179,700,000","421,000,000","320,600,000","344,300,000","364,082,000","287,511,000","285,723,000","324,544,000","212,494,000","321,641,000","282,540,000","281,792,000","249,739,000","288,768,000","269,180,000","291,225,000","216,731,000","264,471,000","240,543,000","252,619,000","181,302,000","227,679,000","191,791,000","211,908,000","140,633,000","170,009,000","160,380,000","158,198,000","128,520,000","94,771,000","82,673,000","101,793,000","107,950,000","119,811,000","114,177,000","118,563,000","78,312,000","66,477,000","90,905,000","108,581,000","75,468,000","89,209,000","83,182,000","99,408,000","54,206,000","59,805,000","57,347,000","62,249,000","27,952,000","42,758,000","46,984,000","55,532,000","42,882,000","33,345,000","31,533,000","214,559,000","24,786,000","22,918,000","18,133,000","14,812,000","18,838,000","14,094,000","10,670,000","10,621,000","7,484,000","6,250,000"
TotalExpenses,,,"471,300,000","808,600,000","640,800,000","690,500,000","963,700,000","874,600,000","932,300,000","1,356,400,000","1,293,600,000","1,201,500,000","1,154,700,000","1,126,800,000","1,658,500,000","1,594,100,000","1,649,300,000","1,665,600,000","1,799,900,000","1,578,800,000","1,607,900,000","1,651,800,000","1,765,600,000","1,572,900,000","1,531,900,000","1,430,600,000","1,474,136,000","1,319,141,000","1,295,610,000","1,354,620,000","1,341,638,000","1,058,956,000","1,045,550,000","1,018,855,000","956,823,000","881,694,000","842,378,000","844,756,000","1,046,573,000","647,021,000","625,942,000","638,950,000","964,832,000","617,165,000","548,667,000","528,528,000","933,420,000","532,434,000","509,338,000","505,339,000","578,957,000","388,385,000","377,737,000","379,043,000","477,074,000","393,527,000","390,229,000","379,080,000","544,560,000","506,914,000","466,724,000","440,577,000","496,605,000","417,375,000","407,265,000","377,823,000","366,975,000","325,008,000","313,221,000","313,626,000","318,884,000","256,114,000","253,469,000","256,874,000","262,834,000","222,328,000","216,034,000","25,630,000","212,046,000","195,821,000","187,408,000","195,527,000","195,104,000","186,058,000","171,895,000","170,071,000","169,668,000","162,557,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"725,000,000","210,000,000","17,600,000","223,700,000","273,500,000","286,200,000","12,000,000","133,300,000","38,400,000","30,000,000","97,500,000","-107,600,000","139,000,000","149,100,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","140,700,000","157,100,000","174,215,000","128,430,000","131,337,000","162,559,000","67,212,000","164,242,000","137,444,000","137,395,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","46,704,000","53,059,000","47,320,000","46,654,000","40,647,000","45,796,000","29,436,000","27,855,000","51,846,000","69,259,000","46,969,000","49,319,000","33,941,000","29,171,000","44,089,000","56,860,000","39,609,000","48,780,000","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","16,017,000","25,997,000","28,016,000","32,341,000","24,422,000","18,615,000","11,947,000","12,314,000","10,580,000","7,772,000","3,934,000","4,459,000","-8,271,000","500,000","102,000","53,000","-3,443,000","-4,049,000"
NormalizedIncome,"740,000,000","211,000,000","13,600,000","223,700,000","273,500,000","286,200,000","93,300,000","133,300,000","38,400,000","30,000,000","130,400,000","174,806,000","142,400,000","174,300,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","140,700,000","157,100,000","174,215,000","169,427,505","131,337,000","162,559,000","67,212,000","164,242,000","137,444,000","137,395,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","48,605,000","53,059,000","47,320,000","46,654,000","43,937,850.925","45,820,653.759","29,436,000","42,598,046.875","55,847,313.061","62,063,080.391","63,678,893.54","64,345,254.662","46,998,850","54,428,000","47,873,418.775","56,860,000","39,609,000","31,987,933.562","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","9,256,800.443","22,481,433.583","-27,600,463.598","-37,449,670.609","-162,894,331.916","15,323,402.086","-33,180,486.928","-41,178,915.788","-30,424,000","-23,358,523.058","-20,626,400","-29,794,400","-26,335,200","-28,490,200","-20,998,800","-30,671,200","-105,407,600","-4,049,000"
InterestIncome,"3,994,000,000","1,068,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,365,000","73,067,000","65,652,000",,"74,356,000","78,794,000","71,459,000",,"84,119,000","83,848,000","82,706,000",,"39,044,000","34,575,000","31,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"355,000,000","79,000,000",,,,,"29,400,000","24,700,000","26,100,000","28,400,000","27,300,000","26,100,000","38,700,000","43,500,000","69,900,000","69,400,000","73,700,000","71,600,000","72,500,000","73,900,000","72,300,000","64,000,000","58,900,000","54,600,000","53,500,000","51,200,000","47,233,000","45,236,000","44,520,000","42,456,000","33,237,000","29,637,000","32,404,000","36,602,000","34,427,000","43,814,000","51,770,000","51,052,000","-39,613,000","74,365,000","73,067,000","65,652,000","-75,813,000","74,356,000","78,794,000","71,459,000","-116,883,000","84,119,000","83,848,000","82,706,000","39,585,000","39,044,000","34,575,000","31,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"3,639,000,000","989,000,000",,,,,"-29,400,000","-24,700,000","-26,100,000","-28,400,000","-27,300,000","-26,100,000","-38,700,000","-43,500,000","-69,900,000","-69,400,000","-73,700,000","-71,600,000","-72,500,000","-73,900,000","-72,300,000","-64,000,000","-58,900,000","-54,600,000","-53,500,000","-51,200,000","-47,233,000","-45,236,000","-44,520,000","-42,456,000","-33,237,000","-29,637,000","-32,404,000","-36,602,000","-34,427,000","-43,814,000","-51,770,000","-51,052,000","39,613,000","-74,365,000","-73,067,000","-65,652,000","75,813,000","-74,356,000","-78,794,000","-71,459,000","116,883,000","-84,119,000","-83,848,000","-82,706,000","-39,585,000","-39,044,000","-34,575,000","-31,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,,,"-12,800,000","290,700,000","371,600,000","394,400,000","146,200,000","175,900,000","47,000,000","25,400,000","167,400,000","236,100,000","193,800,000","207,400,000","397,400,000","353,100,000","254,600,000","218,600,000","306,300,000","333,600,000","213,900,000","227,200,000","62,000,000","312,700,000","216,900,000","245,500,000","274,718,000","269,976,000","205,008,000","246,537,000","144,111,000","260,177,000","219,608,000","214,045,000","184,264,000","214,753,000","185,714,000","208,681,000","-74,729,000","264,471,000","240,543,000","252,619,000","-117,283,000","227,679,000","191,791,000","211,908,000","-177,697,000","170,009,000","160,380,000","158,198,000","-38,954,000","94,771,000","82,673,000","101,793,000","46,109,000","117,698,000","116,981,000","120,170,000","68,839,000","68,611,000","97,076,000","108,581,000","34,470,000","89,209,000","83,182,000","99,408,000","54,206,000","59,805,000","57,347,000","62,249,000","27,952,000","42,758,000","46,984,000","55,532,000","42,882,000","33,345,000","31,533,000","214,559,000","24,786,000","22,918,000","18,133,000","14,812,000","18,838,000","14,094,000","10,670,000","10,621,000","7,484,000","6,250,000"
ReconciledCostOfRevenue,,,"-190,600,000","581,300,000","596,200,000","606,200,000","715,200,000","597,700,000","620,500,000","637,800,000","846,800,000","827,500,000","797,500,000","717,500,000","1,321,500,000","1,229,500,000","1,167,300,000","1,173,100,000","1,303,200,000","1,211,900,000","1,151,900,000","1,167,300,000","1,316,900,000","1,153,900,000","1,131,600,000","1,102,700,000","1,116,363,000","983,193,000","977,258,000","1,067,870,000","963,947,000","828,879,000","846,301,000","840,173,000","746,541,000","702,401,000","702,751,000","702,966,000","865,257,000","499,455,000","506,455,000","526,905,000","797,699,000","476,993,000","431,250,000","404,525,000","761,582,000","384,301,000","357,704,000","360,123,000","522,550,000","327,081,000","327,305,000","321,890,000","420,398,000","335,116,000","340,963,000","316,819,000","529,521,000","401,505,000","402,349,000","377,868,000","440,294,000","357,247,000","354,353,000","330,319,000","312,179,000","277,629,000","270,626,000","264,157,000","261,325,000","218,908,000","216,945,000","219,025,000","228,979,000","191,242,000","186,540,000","180,406,000","177,903,000","167,631,000","160,695,000","171,618,000","158,414,000","156,019,000","145,801,000","143,258,000","142,365,000","135,955,000"
ReconciledDepreciation,"110,000,000","21,000,000","25,800,000","31,700,000","31,500,000","34,000,000","63,500,000","40,200,000","41,300,000","38,800,000","42,900,000","44,900,000","42,600,000","118,900,000","121,100,000","122,500,000","122,000,000","121,700,000","123,100,000","124,200,000","125,500,000","124,800,000","127,400,000","126,700,000","129,600,000","128,400,000","125,026,000","123,380,000","122,106,000","121,628,000","88,383,000","76,331,000","74,295,000","74,073,000","55,221,000","54,472,000","53,576,000","52,850,000","47,022,000","41,732,000","39,403,000","38,719,000","38,502,000","43,233,000","36,020,000","35,398,000","36,727,000","37,907,000","34,421,000","34,171,000","33,760,000","31,167,000","31,148,000","29,334,000","32,433,000","34,067,000","34,369,000","42,941,000","41,109,000","42,960,000","43,157,000","39,406,000","33,613,000","31,978,000","31,911,000","27,538,000","26,224,000","24,329,000","23,984,000","25,170,000","24,313,000","21,792,000","21,979,000","23,314,000","20,663,000","18,141,000","18,479,000","17,278,000","17,286,000","16,627,000","16,453,000","9,271,000","20,441,000","18,476,000","17,807,000","17,480,000","18,274,000","19,266,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"740,000,000","211,000,000","13,600,000","223,700,000","273,500,000","286,200,000","93,300,000","133,300,000","38,400,000","30,000,000","130,400,000","121,600,000","142,400,000","174,300,000","284,900,000","296,500,000","217,800,000","163,900,000","271,300,000","233,200,000","137,700,000","146,400,000","10,600,000","207,500,000","140,700,000","157,100,000","174,215,000","128,430,000","131,337,000","162,559,000","67,212,000","164,242,000","137,444,000","137,395,000","117,873,000","132,878,000","116,440,000","128,979,000","83,661,000","119,545,000","103,821,000","115,229,000","65,906,000","93,981,000","69,023,000","86,376,000","48,605,000","53,059,000","47,320,000","46,654,000","58,534,000","45,796,000","29,436,000","42,953,000","55,392,000","63,359,000","61,946,000","62,702,000","33,941,000","29,171,000","44,089,000","56,860,000","39,609,000","48,780,000","44,795,000","56,421,000","31,329,000","35,851,000","34,383,000","37,182,000","16,017,000","25,997,000","28,016,000","32,341,000","24,422,000","18,615,000","11,947,000","12,314,000","10,580,000","7,772,000","3,934,000","4,459,000","-8,271,000","500,000","102,000","53,000","-3,443,000","-4,049,000"
TotalUnusualItemsExcludingGoodwill,"0",,,,"0",,"0","0","-34,200,000",,"0","-71,900,000",,,,,,,,,,,"0",,,,"0","-64,563,000",,,,,,,,,,,,"-23,300,000",,,,,,,"0","0","0","0","22,177,000","-30,000",,"580,000","-755,000","2,113,000","-2,804,000","-2,659,000","-20,089,000","-42,095,000","-6,171,000",,"17,568,000","27,047,000",,,,,,,"10,850,000","5,643,000","89,273,000","112,022,000","302,949,000","5,341,000","73,106,000","86,560,000","68,340,000","51,246,000","40,934,000","57,089,000","30,107,000","48,317,000","35,168,000","51,207,000","169,941,000","0"
TotalUnusualItems,"0",,,,"0",,"0","0","-34,200,000",,"0","-71,900,000",,,,,,,,,,,"0",,,,"0","-64,563,000",,,,,,,,,,,,"-23,300,000",,,,,,,"0","0","0","0","22,177,000","-30,000",,"580,000","-755,000","2,113,000","-2,804,000","-2,659,000","-20,089,000","-42,095,000","-6,171,000",,"17,568,000","27,047,000",,,,,,,"10,850,000","5,643,000","89,273,000","112,022,000","302,949,000","5,341,000","73,106,000","86,560,000","68,340,000","51,246,000","40,934,000","57,089,000","30,107,000","48,317,000","35,168,000","51,207,000","169,941,000","0"
NormalizedEBITDA,,,"13,000,000","322,400,000","403,100,000","428,400,000","209,700,000","216,100,000","88,300,000","64,200,000","210,300,000","352,900,000","236,400,000","326,300,000","518,500,000","475,600,000","376,600,000","340,300,000","429,400,000","457,900,000","339,400,000","352,000,000","189,400,000","439,400,000","346,500,000","373,900,000","399,744,000","457,919,000","327,114,000","368,165,000","232,494,000","336,508,000","293,903,000","288,118,000","239,485,000","269,225,000","239,290,000","261,531,000","-27,707,000","306,203,000","279,946,000","291,338,000","-78,781,000","270,912,000","227,811,000","247,306,000","-140,970,000","207,916,000","194,801,000","192,369,000","-27,371,000","125,968,000","113,821,000","130,547,000","79,297,000","149,652,000","154,155,000","165,770,000","130,037,000","153,666,000","146,404,000","147,987,000","68,083,000","94,140,000","115,093,000","126,946,000","80,430,000","84,136,000","81,331,000","87,419,000","41,415,000","58,907,000","-20,309,000","-33,176,000","-239,404,000","46,146,000","-23,094,000","145,277,000","-26,268,000","-11,701,000","-6,348,000","-26,169,000","9,172,000","-15,746,000","-6,691,000","-23,106,000","-144,183,000","25,516,000"
TaxRateForCalcs,"0.244","0.302","0.27","0.23","0.264","0.274","0.362","0.242","0.183","0.27","0.221","0.26","0.266","0.16","0.283","0.16","0.144","0.25","0.114","0.301","0.356","0.356","0.4","0.336","0.351","0.353","0.344","0.365","0.366","0.331","0.35","0.366","0.366","0.366","0.36","0.381","0.373","0.382","0.395","0.371","0.38","0.384","0.386","0.387","0.389","0.385","0.334","0.382","0.382","0.382","0.342","0.178","0.388","0.388","0.397","0.387","0.382","0.382","0.35","0.4","0.387","0.387","0.378","0.379","0.387","0.379","0.377","0.375","0.375","0.375","0.377","0.377","0.377","0.377","0.382","0.384","0.383","0.382","0.4","0.393","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","-18,694,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-23,565,495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,580,850.925","-5,346.241","0","225,046.875","-299,686.939","817,080.391","-1,071,106.46","-1,015,745.338","-7,031,150","-16,838,000","-2,386,581.225","0","0","10,254,933.562","0","0","0","0","0","0","4,089,800.443","2,127,433.583","33,656,536.402","42,231,329.391","115,632,668.084","2,049,402.086","27,978,513.072","33,067,084.212","27,336,000","20,115,476.942","16,373,600","22,835,600","12,042,800","19,326,800","14,067,200","20,482,800","67,976,400","0"
