name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
	ChangesInCash,"-1,761,000,000","-434,000,000","-1,091,000,000","-1,798,000,000","1,562,000,000","-159,000,000","-8,291,000,000","6,528,000,000","5,357,000,000","2,731,000,000","1,032,000,000","-331,000,000","44,000,000","237,000,000","100,000,000","-612,000,000","1,778,000,000","-371,000,000","336,000,000","-763,000,000","334,000,000","-855,000,000","1,124,000,000","-24,000,000","-46,000,000","-264,000,000","-397,000,000","76,000,000","171,000,000","34,000,000","-422,000,000","-852,000,000","663,000,000","-145,000,000","-174,000,000","53,000,000","329,000,000","220,000,000","142,000,000","-265,000,000","-372,000,000","254,000,000","350,000,000","-548,000,000","-26,000,000","-11,000,000","-544,000,000","-998,000,000","-479,000,000","306,000,000","-789,000,000","545,000,000","410,000,000","186,000,000","2,095,000,000","-1,079,000,000","747,000,000","-156,000,000","1,025,000,000","-207,000,000","-263,000,000","59,000,000","-249,000,000","-148,000,000","2,000,000","421,000,000","647,000,000","20,000,000","-305,000,000","183,000,000","557,000,000","-520,000,000","-214,000,000","-530,000,000","-17,000,000","-88,000,000","958,000,000","-112,000,000","312,000,000","-90,000,000","234,000,000","-697,000,000","-576,000,000","1,281,000,000","333,000,000","-192,000,000","135,000,000","62,000,000","-474,000,000","153,000,000","387,000,000","145,000,000","361,000,000","84,000,000","-543,000,000","91,000,000","136,000,000","-301,000,000","489,000,000","-20,000,000","156,000,000","-356,000,000","-263,000,000","89,000,000","175,000,000","-248,000,000","-104,000,000","467,000,000","297,000,000","-313,000,000","-520,000,000","-111,200,000","317,100,000",,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"9,896,000,000","8,569,000,000","9,660,000,000","11,458,000,000","9,896,000,000","10,055,000,000","18,346,000,000","11,818,000,000","6,461,000,000","3,730,000,000","2,698,000,000","3,029,000,000","2,985,000,000","2,748,000,000","2,648,000,000","3,260,000,000","1,482,000,000","1,853,000,000","1,478,000,000","2,241,000,000","1,907,000,000","2,762,000,000","1,638,000,000","1,662,000,000","1,708,000,000","1,972,000,000","2,369,000,000","2,293,000,000","2,122,000,000","2,088,000,000","2,510,000,000","3,362,000,000","2,699,000,000","2,844,000,000","3,018,000,000","2,965,000,000","2,636,000,000","2,416,000,000","2,274,000,000","2,539,000,000","2,911,000,000","2,657,000,000","2,307,000,000","2,855,000,000","2,881,000,000","2,892,000,000","3,436,000,000","4,434,000,000","4,913,000,000","4,607,000,000","5,396,000,000","4,851,000,000","4,441,000,000","4,255,000,000","2,160,000,000","3,239,000,000","2,492,000,000","2,648,000,000","1,623,000,000","1,830,000,000","2,093,000,000","2,034,000,000","2,283,000,000","2,431,000,000","2,429,000,000","2,008,000,000","1,361,000,000","1,341,000,000","1,646,000,000","1,463,000,000","1,446,000,000","1,966,000,000","2,180,000,000","2,710,000,000","2,727,000,000","2,815,000,000","1,857,000,000","1,969,000,000","1,657,000,000","1,747,000,000","1,513,000,000","2,210,000,000","2,786,000,000","1,505,000,000","1,172,000,000","1,364,000,000","1,252,000,000","1,190,000,000","1,664,000,000","1,511,000,000","1,124,000,000","979,000,000","618,000,000","534,000,000","1,077,000,000","986,000,000","850,000,000","1,151,000,000","662,000,000","682,000,000","526,000,000","882,000,000","1,145,000,000","1,056,000,000","881,000,000","1,129,000,000","1,233,000,000","766,000,000","469,000,000","782,000,000","1,302,000,000","1,413,500,000","1,096,400,000",,"1,180,400,000",,,,"50,400,000",,,,"763,700,000",,,,"68,500,000",,,,"529,700,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"227,000,000","205,000,000","130,000,000","180,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-4,575,000,000","-1,766,000,000","-1,218,000,000","-830,000,000","-761,000,000","-438,000,000","-548,000,000","-133,000,000","-281,000,000","-937,000,000","-1,072,000,000","-944,000,000","-1,560,000,000","-1,360,000,000","-1,355,000,000","-967,000,000","-1,581,000,000","-1,265,000,000","-1,160,000,000","-941,000,000","-988,000,000","-802,000,000","-794,000,000","-680,000,000","-1,046,000,000","-871,000,000","-878,000,000","-562,000,000","-919,000,000","-586,000,000","-660,000,000","-457,000,000","-518,000,000","-614,000,000","-952,000,000","-631,000,000","-338,000,000","-647,000,000","-538,000,000","-426,000,000","-597,000,000","-407,000,000","-368,000,000","-233,000,000","-313,000,000","-340,000,000","-421,000,000","-397,000,000","-196,000,000","-328,000,000","-470,000,000","-121,000,000","-176,000,000","-435,000,000","-306,000,000","-310,000,000","-320,000,000","-586,000,000","-407,000,000","-301,000,000","-173,000,000","-155,000,000","-154,000,000","-95,000,000","-72,000,000","-92,000,000","-83,000,000","-143,000,000","-299,000,000","-289,000,000","-85,000,000","-155,000,000","-271,000,000","-249,000,000","-181,000,000","-259,000,000","-111,000,000","-193,000,000","-188,000,000","-97,000,000","-238,000,000","-763,000,000","-633,000,000","-611,000,000","-729,000,000","-820,000,000","-1,093,000,000","-1,223,000,000","-434,000,000","-1,049,000,000","-583,000,000","-113,000,000","-1,310,000,000","-792,000,000","-604,000,000","-828,000,000","-500,000,000","-496,000,000","-467,000,000","-583,000,000","-517,000,000","-488,000,000","-360,000,000","-378,000,000","-42,000,000","-274,000,000","-242,000,000","-258,000,000","-157,000,000","-125,000,000","-86,000,000","-199,800,000","-74,300,000","-556,100,000","-374,800,000","-324,900,000","-249,100,000","-548,800,000","-290,300,000","-659,700,000","-604,400,000","-757,100,000","-459,800,000","-589,400,000","-673,900,000","-420,900,000","-460,400,000","-605,600,000","-395,300,000","-338,600,000","-350,000,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,000,000","1,000,000","14,000,000","12,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,,,"0","0",,,"0","0","2,685,000,000","2,882,000,000","0","0","0","1,750,000,000","621,000,000","0",,,,"0","2,004,000,000","0",,"0","0","68,000,000",,,,,,,,,,,,,,"395,000,000","-13,000,000","171,000,000","15,000,000","781,000,000","1,354,000,000","245,000,000","907,000,000","223,000,000",,,"494,000,000","2,082,000,000","34,000,000","356,000,000","118,000,000","1,166,000,000","115,000,000","733,000,000","1,686,000,000",,,,"0","0","0","0","-1,750,000,000","1,750,000,000","0","295,000,000","852,000,000","532,000,000","189,000,000","550,000,000","92,000,000","286,000,000","856,000,000","540,000,000","956,000,000","280,000,000","1,128,000,000","190,000,000","-346,000,000","2,228,000,000","846,000,000","105,000,000","66,000,000","370,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-5,502,000,000","-1,443,000,000","-1,149,000,000","-1,552,000,000","-1,358,000,000","-1,775,000,000","-6,241,000,000","-606,000,000","-474,000,000","-1,238,000,000","-515,000,000","-355,000,000","-1,165,000,000","-1,285,000,000","-311,000,000","-648,000,000","-1,849,000,000","-244,000,000","-439,000,000","-255,000,000","-276,000,000","-288,000,000","-306,000,000","-254,000,000","-690,000,000","-459,000,000","-407,000,000","-1,517,000,000","-333,000,000","-301,000,000","-443,000,000","-1,008,000,000","-1,065,000,000","-412,000,000","-493,000,000","-347,000,000","-322,000,000","-299,000,000","-1,454,000,000","-669,000,000","-374,000,000","-367,000,000","-746,000,000","-1,032,000,000","-1,934,000,000","-460,000,000","-1,176,000,000","-924,000,000","-1,254,000,000","-368,000,000","-835,000,000","-1,203,000,000","-315,000,000","-538,000,000","-739,000,000","-145,000,000","-97,000,000","-615,000,000","-987,000,000","-253,000,000","-14,000,000","-226,000,000","-202,000,000","-181,000,000","-74,000,000","-143,000,000","-172,000,000","-1,133,000,000","-100,000,000","-210,000,000","-154,000,000","-471,000,000","-231,000,000","-596,000,000","-118,000,000","-202,000,000","-105,000,000","-225,000,000","-316,000,000","-164,000,000","-58,000,000","-196,000,000","-25,000,000","-55,000,000","-82,000,000","-11,000,000","-73,000,000","-200,000,000","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,"0","0","0","0","0","0","0","0","-344,000,000","-225,000,000","-209,000,000","-268,000,000","-1,325,000,000","-325,000,000","-325,000,000","-600,000,000","-325,000,000","-327,000,000","-550,000,000","-600,000,000","-200,000,000","-300,000,000","-500,000,000","-1,026,000,000","-775,000,000","-425,000,000","-425,000,000","-925,000,000","-425,000,000","-500,000,000","-250,000,000","-225,000,000","-125,000,000","-157,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-4,000,000","5,000,000","-14,000,000","-29,000,000","-2,000,000","-3,000,000","-8,000,000","0","0","0","0","-2,000,000","0","-500,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-231,000,000","5,000,000","-662,000,000","-679,000,000","1,105,000,000","253,000,000","-1,834,000,000","-2,708,000,000","-571,000,000","-579,000,000","-115,000,000","1,301,000,000","1,712,000,000","591,000,000","9,000,000","533,000,000","1,226,000,000","78,000,000","758,000,000","704,000,000","1,398,000,000","-1,603,000,000","331,000,000","1,174,000,000","2,169,000,000","140,000,000","601,000,000","1,505,000,000","1,826,000,000","1,050,000,000","-78,000,000","901,000,000","1,538,000,000","337,000,000","179,000,000","530,000,000","870,000,000","357,000,000","12,000,000","37,000,000","35,000,000","424,000,000","790,000,000","-331,000,000","673,000,000","448,000,000","-103,000,000","117,000,000","838,000,000","638,000,000","-543,000,000","-146,000,000","658,000,000","208,000,000","-2,295,000,000","-1,300,000,000","669,000,000","-303,000,000","125,000,000","-289,000,000","282,000,000","205,000,000","-205,000,000","2,000,000","174,000,000","609,000,000","-71,000,000","-43,000,000","-401,000,000","-124,000,000","-523,000,000","-616,000,000","-215,000,000","-529,000,000","-99,000,000","-58,000,000","224,000,000","-358,000,000","19,000,000","-94,000,000","-201,000,000","-725,000,000","-931,000,000","-628,000,000","-474,000,000","-524,000,000","-85,000,000","-229,000,000","306,000,000","-776,000,000","-212,000,000","1,021,000,000","-463,000,000","-381,000,000","-67,000,000","37,000,000","316,000,000","-239,000,000","511,000,000","137,000,000","59,000,000","-179,000,000","74,000,000","354,000,000","304,000,000","-160,000,000","-43,000,000","272,000,000","190,000,000","-121,000,000","147,000,000","251,700,000","501,000,000","-579,900,000","-53,800,000","64,100,000","-170,300,000","-328,500,000","-301,500,000","-653,400,000","-593,800,000","-749,500,000","-334,800,000","-158,900,000","-795,300,000","-562,900,000","-303,700,000","-268,000,000","-289,500,000","-214,100,000","-114,100,000"
